2,175471,-1
1,175599,-1
0,175727,-1
3,175727,-1
2,175854,-1
1,175982,-1
3,176110,-1
0,176110,-1
1,176237,-1
2,176237,-1
0,176237,-1
3,176365,-1
1,176493,-1
0,176493,-1
3,176620,-1
2,176620,-1
0,176748,-1
1,176748,177003
2,177003,-1
3,177003,177259
0,177131,-1
1,177195,-1
2,177259,-1
0,177259,177514
1,177386,-1
2,177386,-1
3,177514,-1
2,177514,177769
1,177642,-1
0,177642,-1
0,177769,-1
1,177769,-1
3,177769,-1
2,177897,-1
1,178025,-1
0,178152,-1
2,178152,-1
3,178152,-1
1,178280,-1
2,178408,-1
1,178535,-1
0,178535,-1
3,178535,-1
